order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_time_actual,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,predicted_delivery_mode,traffic_avoidance
9b09beB,94,Pasta,2024-01-15,,,,,,,,,,bdda3cae-1ef6-487e-a6cd-71bbc2130afd,,,,,,,,,,,,,,,,,,,
90c081N,21,Chicken wings,2024-04-23,,,,,,,,,,126ba4d7-17f4-436b-ace3-c6095dd9b0d0,,,,,,,,,,,,,,,,,,,
5c633dS,95,Taccos,2024-05-01,,,,,,,,,,87f84079-cf05-4538-8939-5885354c9821,,,,,,,,,,,,,,,,,,,
55ec66Z,94,Burritos,2024-06-09,,,,,,,,,,de1a52f4-ff41-4fd5-937a-30100237f197,,,,,,,,,,,,,,,,,,,
571afcZ,2,Chicken wings,2024-06-27,,,,,,,,,,23b8856a-a93f-4187-a23d-57250a321345,,,,,,,,,,,,,,,,,,,
3c4b3aS,20,Whole cake,2024-04-29,,,,,,,,,,821ec93d-8753-47fd-8d94-4986d9d6dec1,,,,,,,,,,,,,,,,,,,
b113e9O,40,Cookie,2024-10-09,,,,,,,,,,b0555ce0-a33f-473e-89f0-c563b3251f35,,,,,,,,,,,,,,,,,,,
ed8a0cK,62,Burritos,2024-04-02,,,,,,,,,,8540ff17-5b4b-421a-870c-5fc7722e18d3,,,,,,,,,,,,,,,,,,,
a609daV,77,CoffeeBoba tea,2024-04-01,,,,,,,,,,dbdb16c3-5657-4588-b7f0-9186226db2f6,,,,,,,,,,,,,,,,,,,
01b56bE,97,Chicken rice,2024-08-26,,,,,,,,,,63074fff-c5da-4c1d-8ec7-81dd03818681,,,,,,,,,,,,,,,,,,,
aba6c1Q,85,Fried chicken,2024-08-06,,,,,,,,,,0ad71726-e68f-4998-88a5-b5706a7fb5a3,,,,,,,,,,,,,,,,,,,
6c13b9J,35,Burritos,2024-12-10,,,,,,,,,,69b0ecd7-f99f-4c9b-8c62-167760f0818e,,,,,,,,,,,,,,,,,,,
221495F,74,Dumplings,2024-04-17,,,,,,,,,,52c1dca4-75da-4e2f-8c80-3f817e9cd095,,,,,,,,,,,,,,,,,,,
e631eeQ,40,Cup cake,2024-08-30,,,,,,,,,,59bf5abb-3d28-4fbd-9775-b293a79a5772,,,,,,,,,,,,,,,,,,,
166a89P,10,Burger,2024-04-25,,,,,,,,,,2b5757c0-811c-4fcf-beab-998782c3e251,,,,,,,,,,,,,,,,,,,
2a0b1dH,17,Pasta,2024-06-02,,,,,,,,,,a33e277b-4bda-4e22-97c0-7aedbe6127f7,,,,,,,,,,,,,,,,,,,
497331R,27,Pasta,2024-01-18,,,,,,,,,,e26468da-cf67-48c5-b53d-433a17913b61,,,,,,,,,,,,,,,,,,,
fc8261W,44,Taccos,2024-06-13,,,,,,,,,,f7738503-aed8-44b3-912a-2342970263a7,,,,,,,,,,,,,,,,,,,
bc8943T,46,Chicken wings,2024-08-29,,,,,,,,,,c3cdfdd6-c184-4354-9003-c0e0c3cdafa3,,,,,,,,,,,,,,,,,,,
94f6b8Q,56,Pasta,2024-02-16,,,,,,,,,,cbc95573-bbba-447d-a712-4da7eb560549,,,,,,,,,,,,,,,,,,,
b60235M,93,Chicken wings,2024-06-23,,,,,,,,,,7ee8ee88-189c-439d-a0a4-4ef3557cd5ad,,,,,,,,,,,,,,,,,,,
d9217bM,79,Shawarma,2024-01-25,,,,,,,,,,7b1930f3-56b3-4846-8f0a-03dfc24b135a,,,,,,,,,,,,,,,,,,,
5a067cL,6,Soup,2024-09-04,,,,,,,,,,9ed5b809-323a-432f-97d6-0544a2d0f6f5,,,,,,,,,,,,,,,,,,,
a11823L,100,Soup,2024-08-18,,,,,,,,,,407a6a0c-2591-40d3-9fba-0068f3a8ddf4,,,,,,,,,,,,,,,,,,,
91fc43F,53,Whole cake,2024-09-22,,,,,,,,,,9d9be766-3895-4865-b1a1-8dc186fcbb77,,,,,,,,,,,,,,,,,,,
ec9bfdZ,17,Fried chicken,2024-09-23,,,,,,,,,,4a5da079-838b-4e3e-af4c-52ec146ce3db,,,,,,,,,,,,,,,,,,,
653b48J,67,Chicken rice,2024-09-18,,,,,,,,,,500e826b-b83e-489a-b999-b5819f838fcf,,,,,,,,,,,,,,,,,,,
b77b53H,36,Salad,2024-09-11,,,,,,,,,,60d97b65-d097-4d19-afaa-511f45743e5f,,,,,,,,,,,,,,,,,,,
826075V,29,Taccos,2024-04-30,,,,,,,,,,d85345eb-96c1-4988-8fc3-a5a69627e870,,,,,,,,,,,,,,,,,,,
65eecfN,42,Taccos,2024-01-17,,,,,,,,,,97e1bf06-9ee5-4184-9ec5-7bce99cbf7f5,,,,,,,,,,,,,,,,,,,
2a77c0L,17,Chicken rice,2024-05-12,,,,,,,,,,321babeb-a0b0-4e62-b56e-571ff46f889e,,,,,,,,,,,,,,,,,,,
3c7942Z,31,Chicken pie,2024-04-17,,,,,,,,,,8412a667-56b6-4425-b40a-3c09e001e7b7,,,,,,,,,,,,,,,,,,,
80f49fO,64,Beef pie,2024-02-12,,,,,,,,,,b762a0f6-d1c3-4700-bbfd-7e92196e03e5,,,,,,,,,,,,,,,,,,,
c40329M,74,Chicken wings,2024-08-16,,,,,,,,,,ca0ba58b-4053-40cc-9ae8-d27898c48e67,,,,,,,,,,,,,,,,,,,
12a8a6H,3,Pasta,2024-10-29,,,,,,,,,,e51c0b5c-17c5-43e0-a286-6f612399a268,,,,,,,,,,,,,,,,,,,
deb8ccA,9,Pasta,2024-08-27,,,,,,,,,,862b75c1-c32f-44fb-82a5-ada483d194e2,,,,,,,,,,,,,,,,,,,
9dc3feU,41,PastrySmoothie,2024-12-07,,,,,,,,,,610d3da4-1372-4a31-977b-1ec8ad362178,,,,,,,,,,,,,,,,,,,
fe6845Q,98,Taccos,2024-05-26,,,,,,,,,,3e851d41-883b-4fd0-b28a-58fb38e0f964,,,,,,,,,,,,,,,,,,,
34d1dfV,49,Pasta,2024-04-17,,,,,,,,,,07d22c48-a6d7-4d92-8513-50121b467bf6,,,,,,,,,,,,,,,,,,,
e70d07Z,47,CoffeeBoba tea,2024-11-25,,,,,,,,,,e174696b-19c9-44a0-83a1-75e3b160cf1d,,,,,,,,,,,,,,,,,,,
f9fe36T,61,Whole cake,2024-03-26,,,,,,,,,,fb0878a7-c128-4a8e-a423-cf2f504e3b66,,,,,,,,,,,,,,,,,,,
d14fa4M,41,Soup,2024-11-21,,,,,,,,,,b1a7d3f5-fcc4-43b2-a10d-22f037413acc,,,,,,,,,,,,,,,,,,,
6d6934I,80,Fried chicken,2024-05-22,,,,,,,,,,011fdae0-61dc-405a-bee9-1a7e73984f80,,,,,,,,,,,,,,,,,,,
21668dN,10,Cup cake,2024-10-11,,,,,,,,,,b5eac6dc-252d-4e44-a4c4-cbb33840e62b,,,,,,,,,,,,,,,,,,,
c522e2J,65,Soup,2024-08-22,,,,,,,,,,93495968-35f6-4dbb-a4a9-53d3f3240e45,,,,,,,,,,,,,,,,,,,
39460fI,9,PastrySmoothie,2024-06-29,,,,,,,,,,9ea4a820-ca63-4df9-a366-a162466b44e4,,,,,,,,,,,,,,,,,,,
ca41d1Q,63,Cookie,2024-07-29,,,,,,,,,,f8a20bf7-0951-403a-be6f-4445bd2e5550,,,,,,,,,,,,,,,,,,,
0d2facI,93,Taccos,2024-08-25,,,,,,,,,,5791016c-648d-4938-8dfb-cbdbefa61306,,,,,,,,,,,,,,,,,,,
31d74dC,76,Sushi,2024-06-12,,,,,,,,,,1927e318-84f7-4081-84b7-f336a7593dc9,,,,,,,,,,,,,,,,,,,
fc19e3O,76,Dumplings,2024-05-13,,,,,,,,,,d4ce8bb3-6cff-40b6-9c46-439469c2ee0d,,,,,,,,,,,,,,,,,,,
320d62M,16,Cup cake,2024-01-05,,,,,,,,,,597d1faf-da24-467f-b771-8b5a2993d20b,,,,,,,,,,,,,,,,,,,
0789a4W,14,Sushi,2024-09-23,,,,,,,,,,2030dc83-2361-4213-ba1f-d8f5e516aec0,,,,,,,,,,,,,,,,,,,
8325ceH,82,Pasta,2024-10-12,,,,,,,,,,ad89120f-6b29-40c0-99cf-74652ad57781,,,,,,,,,,,,,,,,,,,
bbe096P,11,Briyani rice,2024-09-09,,,,,,,,,,c503bc81-98a5-4ba9-9fee-46b8c91aa3a5,,,,,,,,,,,,,,,,,,,
74af89Z,86,Salad,2024-04-30,,,,,,,,,,be7956e8-cfe5-4dac-acf4-aa146f055d3f,,,,,,,,,,,,,,,,,,,
37cc14O,63,Taccos,2024-02-29,,,,,,,,,,b5b5b196-7c55-4f28-b449-f8ec0f39d5ad,,,,,,,,,,,,,,,,,,,
294cddB,88,CoffeeBoba tea,2024-08-02,,,,,,,,,,af4f664d-5c85-4818-87b6-1f80325c1c54,,,,,,,,,,,,,,,,,,,
764150N,14,Sushi,2024-03-22,,,,,,,,,,f132fde3-d6f4-4cbb-8b14-38734cc828b3,,,,,,,,,,,,,,,,,,,
78065aK,9,CoffeeBoba tea,2024-01-24,,,,,,,,,,76cf93b9-4e17-482b-94d9-45d52fdb560a,,,,,,,,,,,,,,,,,,,
12745fR,43,Pasta,2024-06-23,,,,,,,,,,3080db0a-5e35-43fa-9147-2e74822b6c00,,,,,,,,,,,,,,,,,,,
442304Y,87,PastrySmoothie,2024-02-10,,,,,,,,,,5cad801b-cb10-4048-ad62-55fdea980d83,,,,,,,,,,,,,,,,,,,
ff9058J,15,Chicken rice,2024-10-08,,,,,,,,,,5a1d5de1-e2b5-4811-a03d-ae72d8c6225e,,,,,,,,,,,,,,,,,,,
e2550cF,54,Pasta,2024-04-26,,,,,,,,,,8fb5fa19-877f-4d84-adb0-02eb928afebb,,,,,,,,,,,,,,,,,,,
753fe4N,33,Briyani rice,2024-06-08,,,,,,,,,,30aafd4d-9c33-4b41-8097-436f603a95fd,,,,,,,,,,,,,,,,,,,
dd8f17V,61,Salad,2024-05-04,,,,,,,,,,8721a7db-2309-47df-a1ca-8f442309e6eb,,,,,,,,,,,,,,,,,,,
9e3ee8X,11,Briyani rice,2024-07-01,,,,,,,,,,1c2790c7-0e47-4624-b2e6-bd407b516eac,,,,,,,,,,,,,,,,,,,
789acfD,59,Taccos,2024-10-15,,,,,,,,,,f00a2076-52ab-4f08-bbb4-6455c0ed9bb3,,,,,,,,,,,,,,,,,,,
a58252J,76,Briyani rice,2024-11-24,,,,,,,,,,c9d69134-11d2-42a5-ae63-f918fb3dbc18,,,,,,,,,,,,,,,,,,,
c84ccdU,79,Salad,2024-04-08,,,,,,,,,,d2183f3a-c97d-421f-ac9f-993991bd5c11,,,,,,,,,,,,,,,,,,,
f5c2c5I,51,Beef pie,2024-06-09,,,,,,,,,,08b6cc15-fd25-4b55-a80e-aac15bfa716e,,,,,,,,,,,,,,,,,,,
5effebH,31,Pizza,2024-10-06,,,,,,,,,,df906d5f-f292-4474-9272-288883271f20,,,,,,,,,,,,,,,,,,,
1d3598F,91,PastrySmoothie,2024-04-17,,,,,,,,,,8180a202-72b7-49cf-a99c-d1c390f8d058,,,,,,,,,,,,,,,,,,,
e4e5a5S,95,Burritos,2024-06-29,,,,,,,,,,39b60547-882a-4e8f-bdc6-d48eefb237c1,,,,,,,,,,,,,,,,,,,
4348c8X,58,Pasta,2024-09-27,,,,,,,,,,9eaf371e-1445-4275-9f79-e7b7c2ca5581,,,,,,,,,,,,,,,,,,,
686ba8W,40,Taccos,2024-02-02,,,,,,,,,,74a15982-7ef2-4c14-9826-7cd74bff2e79,,,,,,,,,,,,,,,,,,,
267e09F,72,Shawarma,2024-04-29,,,,,,,,,,0c0fbace-9ee5-45e8-be34-6514fbeefe1b,,,,,,,,,,,,,,,,,,,
56d822Z,18,Salad,2024-04-24,,,,,,,,,,dbfee0ab-49a5-435e-979f-af2579343727,,,,,,,,,,,,,,,,,,,
7e23d7X,27,Chicken wings,2024-06-12,,,,,,,,,,48187967-883b-4470-8f8f-4074c9a932bc,,,,,,,,,,,,,,,,,,,
0aae33I,21,Whole cake,2024-11-07,,,,,,,,,,f97d6c8e-aa15-448d-94e7-f05b5a6e4011,,,,,,,,,,,,,,,,,,,
a22814P,25,Salad,2024-06-15,,,,,,,,,,9034dec8-05d9-4172-ac96-f55d90c0b7d4,,,,,,,,,,,,,,,,,,,
26b814T,71,Cup cake,2024-04-25,,,,,,,,,,c796cd19-bb82-4f0e-967a-5ee4ea17d408,,,,,,,,,,,,,,,,,,,
36a20cN,97,Pasta,2024-11-20,,,,,,,,,,a8980720-a831-40bb-8f97-2c83b6bcfa0c,,,,,,,,,,,,,,,,,,,
2ce206C,79,Soup,2024-06-19,,,,,,,,,,e904d661-28c1-4fdc-acfb-a2b97cb48e12,,,,,,,,,,,,,,,,,,,
d16ba5H,14,Cup cake,2024-06-30,,,,,,,,,,eeee321e-97a6-4316-8b9d-9319981b838b,,,,,,,,,,,,,,,,,,,
164babI,20,Salad,2024-04-11,,,,,,,,,,60e75fb3-e65c-4b80-bec5-affe4eb1ad18,,,,,,,,,,,,,,,,,,,
155c5bH,21,Soup,2024-11-21,,,,,,,,,,b3727456-77ec-4dec-bf3f-4865c6643267,,,,,,,,,,,,,,,,,,,
e2db1bX,55,Cookie,2024-09-17,,,,,,,,,,45d5c1bb-7db3-432b-a21d-23d52eeee811,,,,,,,,,,,,,,,,,,,
f467b0T,15,Sushi,2024-10-11,,,,,,,,,,693e6c3c-79c7-4605-bd2f-1c1a15f4385f,,,,,,,,,,,,,,,,,,,
a3eea9C,86,Burritos,2024-07-31,,,,,,,,,,4550bcca-bb13-48fd-ab7d-2f1ad8118110,,,,,,,,,,,,,,,,,,,
7c449bY,47,Briyani rice,2024-03-21,,,,,,,,,,f811c24c-81b4-479a-88e7-22800f938777,,,,,,,,,,,,,,,,,,,
86b9fbC,76,Briyani rice,2024-04-01,,,,,,,,,,dda07fa8-bcf2-42db-aee8-226094f5cb62,,,,,,,,,,,,,,,,,,,
b29779C,96,Pizza,2024-12-09,,,,,,,,,,b11607b4-f4ab-4451-b35c-820692acf6f1,,,,,,,,,,,,,,,,,,,
ff2c08B,57,Fried chicken,2024-01-31,,,,,,,,,,fb18ccad-f925-4525-ad73-837b25c59d5c,,,,,,,,,,,,,,,,,,,
8372e8F,21,Chicken wings,2024-02-25,,,,,,,,,,178b67cc-4f2e-4b17-a118-5d86accdd398,,,,,,,,,,,,,,,,,,,
72a61eA,70,Pasta,2024-10-02,,,,,,,,,,59ae8929-7c1f-46cc-a458-4ca072344624,,,,,,,,,,,,,,,,,,,
c49207K,93,Dumplings,2024-05-20,,,,,,,,,,95658291-2c6a-44cb-99f7-92e2523519c7,,,,,,,,,,,,,,,,,,,
4e149bA,43,Whole cake,2024-03-27,,,,,,,,,,661b9806-6ead-413c-b0e6-d9d28ec13bc2,,,,,,,,,,,,,,,,,,,
9a4e66E,28,Pasta,2024-02-27,,,,,,,,,,4b044f5d-4a89-426d-b198-6df904a9edd8,,,,,,,,,,,,,,,,,,,
1ca641S,66,Burger,2024-04-07,,,,,,,,,,b386729f-cb41-49b3-971c-7b023f2b26af,,,,,,,,,,,,,,,,,,,
4c4003I,45,Briyani rice,2024-08-30,,,,,,,,,,996915a2-0256-4492-a939-de57f9ffaa3a,,,,,,,,,,,,,,,,,,,
64d255Z,68,PastrySmoothie,2024-10-25,,,,,,,,,,e64def01-272d-4008-b2f9-bb36f5cb1ce0,,,,,,,,,,,,,,,,,,,
a14c29L,98,Sushi,2024-06-21,,,,,,,,,,175e9a99-71cc-4a8f-92d3-1d2d16c9039d,,,,,,,,,,,,,,,,,,,
7345ffF,30,CoffeeBoba tea,2024-08-17,,,,,,,,,,da25f24c-2e50-464e-aa28-38d0f399ba4d,,,,,,,,,,,,,,,,,,,
955913O,63,Pizza,2024-04-09,,,,,,,,,,8c162f74-125e-4fde-9a4c-34c47c2e858d,,,,,,,,,,,,,,,,,,,
b83a10T,90,Taccos,2024-07-19,,,,,,,,,,8aac8155-d511-483f-abd6-7c639485aca3,,,,,,,,,,,,,,,,,,,
2a84cdZ,70,Taccos,2024-07-17,,,,,,,,,,735b4c66-95af-4cc9-b7f5-6d9f8641d707,,,,,,,,,,,,,,,,,,,
e4781fW,61,Pizza,2024-02-25,,,,,,,,,,e3f66b6f-1ee3-46b8-ae69-facd80c929bc,,,,,,,,,,,,,,,,,,,
db56e1I,81,Pasta,2024-05-31,,,,,,,,,,76eddd43-3046-4fa8-8d5e-d55508dad43d,,,,,,,,,,,,,,,,,,,
ac403aP,89,Beef pie,2024-05-23,,,,,,,,,,04a52d41-9501-4ef9-abfa-6e66fbc0b530,,,,,,,,,,,,,,,,,,,
f2a7d0C,24,Cookie,2024-09-22,,,,,,,,,,ba05cf7e-f800-44f4-9de6-621bc7f384bc,,,,,,,,,,,,,,,,,,,
9da62dH,65,Briyani rice,2024-06-05,,,,,,,,,,b0caba16-fcdb-4b1a-a574-e18b6b41eb11,,,,,,,,,,,,,,,,,,,
99944eU,72,Pizza,2024-11-19,,,,,,,,,,257d114a-4ad0-40f8-8584-358a6a0b0704,,,,,,,,,,,,,,,,,,,
1492bdT,97,PastrySmoothie,2024-11-23,,,,,,,,,,de3512fd-d13f-408a-99c7-8cb8ad5c9df0,,,,,,,,,,,,,,,,,,,
9a7ffbI,37,Dumplings,2024-08-24,,,,,,,,,,93a44258-dad4-4ccf-b64b-dd3a25f594f1,,,,,,,,,,,,,,,,,,,
7c4576L,4,Burger,2024-07-09,,,,,,,,,,2820b08a-c542-47b3-b961-5b42f3a47f0d,,,,,,,,,,,,,,,,,,,
0835f2U,38,Soup,2024-03-09,,,,,,,,,,685faa2a-23da-4ebd-af64-f0254cceab9c,,,,,,,,,,,,,,,,,,,
17b0d6S,19,Cookie,2024-10-07,,,,,,,,,,2147e67f-2e36-4a51-bf4a-a838f2fefae6,,,,,,,,,,,,,,,,,,,
7fab06Z,18,Chicken pie,2024-07-06,,,,,,,,,,f5c3eb8d-9504-47c9-80cc-bc582594d3fc,,,,,,,,,,,,,,,,,,,
1b3509B,95,Chicken wings,2024-10-14,,,,,,,,,,88abc619-a946-4d54-b70d-eeae0e8ff4e9,,,,,,,,,,,,,,,,,,,
f1bcb2D,29,Chicken wings,2024-10-10,,,,,,,,,,69cde754-4036-4d93-8532-31a8ff7839f3,,,,,,,,,,,,,,,,,,,
e14f7bU,90,Whole cake,2024-08-26,,,,,,,,,,de811f75-5f40-4fc0-ab53-d417c93c8ed3,,,,,,,,,,,,,,,,,,,
e3aa4cI,6,CoffeeBoba tea,2024-11-18,,,,,,,,,,f46ef0a8-5781-42b5-927a-7f17a93230a6,,,,,,,,,,,,,,,,,,,
dcb83eB,7,Taccos,2024-07-28,,,,,,,,,,677f9ba0-2495-4852-8e2e-34c073cc89a2,,,,,,,,,,,,,,,,,,,
53a06fS,39,Cup cake,2024-10-25,,,,,,,,,,bee9e49e-4d95-413c-8185-110d83cf15b5,,,,,,,,,,,,,,,,,,,
53b865B,75,Taccos,2024-10-24,,,,,,,,,,2f990970-b595-4b65-97b2-929c1cc79123,,,,,,,,,,,,,,,,,,,
9eb240I,98,Soup,2024-07-07,,,,,,,,,,3ded14e3-39a4-4303-b7dd-72ff2f8d7cce,,,,,,,,,,,,,,,,,,,
c5a3beN,53,Pasta,2024-06-11,,,,,,,,,,062298b7-2c66-4918-ba07-53e54648b2e0,,,,,,,,,,,,,,,,,,,
99d3a7Q,44,Pizza,2024-02-24,,,,,,,,,,f69e7462-1221-4e7e-bce9-9a1c8515d3e5,,,,,,,,,,,,,,,,,,,
39b6cdL,32,Whole cake,2024-10-14,,,,,,,,,,e8897f07-385a-47f9-9d4f-574810ef1d15,,,,,,,,,,,,,,,,,,,
445f25R,48,CoffeeBoba tea,2024-08-25,,,,,,,,,,b5771c91-5ff7-49e7-802f-2912c096bc7d,,,,,,,,,,,,,,,,,,,
a94cffP,84,Pasta,2024-04-06,,,,,,,,,,0d3cee9e-698b-458f-9cef-eb33d4c395b0,,,,,,,,,,,,,,,,,,,
8d6523E,43,Briyani rice,2024-05-17,,,,,,,,,,637d2034-e914-4231-9670-b81e441c6ff5,,,,,,,,,,,,,,,,,,,
8728a3Z,65,Pasta,2024-02-28,,,,,,,,,,bd9a1c54-d8f1-440d-bb15-f5cca43213f9,,,,,,,,,,,,,,,,,,,
39e023O,92,Chicken rice,2024-09-04,,,,,,,,,,0cfbb908-44b3-486c-bb7b-30259804d317,,,,,,,,,,,,,,,,,,,
c14bb7X,83,Beef pie,2024-10-07,,,,,,,,,,d3c18853-89ae-4805-bea3-386658eed1c5,,,,,,,,,,,,,,,,,,,
6b6b61C,71,Whole cake,2024-10-26,,,,,,,,,,1bf7d1df-6054-4fa7-af9b-915c0668d86a,,,,,,,,,,,,,,,,,,,
821157E,33,Chicken wings,2024-02-27,,,,,,,,,,5b973ab1-bb50-42b2-a9e6-7bfade2ab4d5,,,,,,,,,,,,,,,,,,,
8ea4fbP,17,Salad,2024-09-18,,,,,,,,,,a69e993b-f267-42e0-9eca-6adb11c2d864,,,,,,,,,,,,,,,,,,,
abadb0D,43,Chicken rice,2024-09-22,,,,,,,,,,193158b1-0572-4bde-a2f4-09932967abb5,,,,,,,,,,,,,,,,,,,
76ab99P,68,Whole cake,2024-05-01,,,,,,,,,,ea40bb5e-9553-46d8-852b-e61ccfe6e6a3,,,,,,,,,,,,,,,,,,,
862844L,45,Chicken pie,2024-06-03,,,,,,,,,,25ccab3e-905d-4e89-97a5-96494c93a56e,,,,,,,,,,,,,,,,,,,
b8a6c2J,34,Pasta,2024-05-10,,,,,,,,,,bac43107-c3e7-44eb-95ee-c2dea7ff2545,,,,,,,,,,,,,,,,,,,
260670C,7,PastrySmoothie,2024-02-05,,,,,,,,,,195c5a06-5e36-4efc-b838-d36cb1ca9d70,,,,,,,,,,,,,,,,,,,
4e141eV,94,Salad,2024-04-17,,,,,,,,,,81586e1a-f0a2-40d9-8456-b78b9a7b7fca,,,,,,,,,,,,,,,,,,,
674321F,50,Chicken pie,2024-09-27,,,,,,,,,,52738918-d657-4a59-8c29-5b016b3ee98a,,,,,,,,,,,,,,,,,,,
7c6f48R,21,PastrySmoothie,2024-07-13,,,,,,,,,,53c18b48-5ad2-46a9-b38e-5943f80ce28d,,,,,,,,,,,,,,,,,,,
bc5493E,49,Pizza,2024-03-29,,,,,,,,,,8e9fdad2-943a-4a03-837c-26a676f2b9e9,,,,,,,,,,,,,,,,,,,
e304a0L,46,Sushi,2024-02-07,,,,,,,,,,96a4c4b5-56e6-4559-933b-6be4c7638ec4,,,,,,,,,,,,,,,,,,,
140423E,39,Burger,2024-05-22,,,,,,,,,,b9ba44b9-2a0b-4ed5-b513-a543ab9d03ea,,,,,,,,,,,,,,,,,,,
b6ab40F,67,Pasta,2024-07-27,,,,,,,,,,afa01407-a9b4-428d-b3f6-d8f3066833b6,,,,,,,,,,,,,,,,,,,
16e10eC,9,CoffeeBoba tea,2024-10-26,,,,,,,,,,4a7a9e42-7b36-4168-b64d-c0d15e45656e,,,,,,,,,,,,,,,,,,,
e61886J,39,Pizza,2024-05-12,,,,,,,,,,42bfae9d-3c2d-476b-ae28-edb7692122cc,,,,,,,,,,,,,,,,,,,
6873eeX,78,Chicken rice,2024-09-16,,,,,,,,,,94b735ef-9e66-4731-af3d-e37b9e039b9f,,,,,,,,,,,,,,,,,,,
a21a5fW,71,Salad,2024-01-09,,,,,,,,,,646cc6f1-38c9-4498-af04-0f1135fcedb6,,,,,,,,,,,,,,,,,,,
03888eS,8,Whole cake,2024-11-16,,,,,,,,,,c1e65b64-ae33-4c1a-b69c-2175af76a199,,,,,,,,,,,,,,,,,,,
b61edaD,93,Taccos,2024-01-31,,,,,,,,,,60f5caca-9528-4340-b3dd-171cf91482a5,,,,,,,,,,,,,,,,,,,
45fdfaD,60,Cup cake,2024-02-26,,,,,,,,,,b4225b21-3a93-4966-b2d8-4672682456b1,,,,,,,,,,,,,,,,,,,
6c0664I,47,Cookie,2024-09-12,,,,,,,,,,1839e93d-e390-43fd-aa99-fe918daff277,,,,,,,,,,,,,,,,,,,
9e5837W,33,Sushi,2024-01-20,,,,,,,,,,2e73925f-1c5e-464c-a114-cf3eab3b6560,,,,,,,,,,,,,,,,,,,
951069Y,47,Burger,2024-06-29,,,,,,,,,,351a47fb-e585-4ff0-b03b-84cd3e3c82d2,,,,,,,,,,,,,,,,,,,
289c5fM,94,Pasta,2024-02-12,,,,,,,,,,ab9d6047-e192-4ba8-8d4d-4880b8d7f1fa,,,,,,,,,,,,,,,,,,,
7c7893O,10,Chicken wings,2024-10-12,,,,,,,,,,beec12e7-72d7-4369-8fe4-ab11d656000c,,,,,,,,,,,,,,,,,,,
f98ac3H,65,Chicken pie,2024-05-02,,,,,,,,,,c4c02cb2-0865-4a6b-b082-042b585fd900,,,,,,,,,,,,,,,,,,,
c33449B,2,Whole cake,2024-07-01,,,,,,,,,,7dc7343a-7762-4ff3-b554-15e3e79bad73,,,,,,,,,,,,,,,,,,,
f40406L,7,Burritos,2024-01-02,,,,,,,,,,b21324f6-4cfc-418a-858f-745cf70c808b,,,,,,,,,,,,,,,,,,,
458f5eS,61,Briyani rice,2024-12-04,,,,,,,,,,f838b87d-0a85-4237-b6a8-9de5dfc259b5,,,,,,,,,,,,,,,,,,,
c07896X,6,Burger,2024-04-04,,,,,,,,,,e257fa01-4c7a-4e2c-ba39-5ab20066ab6a,,,,,,,,,,,,,,,,,,,
b9afceY,26,Pizza,2024-09-03,,,,,,,,,,5542aa2f-406e-4f02-a5bf-a6482ec392e0,,,,,,,,,,,,,,,,,,,
f3ee1bZ,16,Chicken wings,2024-08-20,,,,,,,,,,9acbf7ad-e078-460c-bc8f-15df714ca4d0,,,,,,,,,,,,,,,,,,,
2801afN,30,Briyani rice,2024-06-07,,,,,,,,,,ca9ba93d-f304-4780-9b8b-12b4242a35af,,,,,,,,,,,,,,,,,,,
62e61dJ,88,Taccos,2024-07-21,,,,,,,,,,83259fd4-0104-4483-a2be-c803f03ecc0a,,,,,,,,,,,,,,,,,,,
c59efeE,45,Soup,2024-02-23,,,,,,,,,,59e887c0-8994-4341-afcf-501d11977893,,,,,,,,,,,,,,,,,,,
8e5f78R,9,Beef pie,2024-02-08,,,,,,,,,,546598ac-c6fa-4209-998f-ff360ae2c62e,,,,,,,,,,,,,,,,,,,
b507adY,92,Sushi,2024-07-01,,,,,,,,,,2a670e4f-388e-4180-9aa1-64001b4a316f,,,,,,,,,,,,,,,,,,,
b2ae24E,30,Pasta,2024-11-28,,,,,,,,,,65ce793f-d39f-4ebe-8982-f96d43a7c2da,,,,,,,,,,,,,,,,,,,
98a475C,50,Fried chicken,2024-03-23,,,,,,,,,,cea06a31-0c54-4673-b532-f5c8bc2492a7,,,,,,,,,,,,,,,,,,,
16c449V,78,Chicken rice,2024-04-30,,,,,,,,,,b1667b60-4182-4fae-9c85-c3a6da47aa79,,,,,,,,,,,,,,,,,,,
e9d1ceM,12,Whole cake,2024-05-02,,,,,,,,,,9eff9be7-8d6f-495c-80dc-1fa29e217adf,,,,,,,,,,,,,,,,,,,
0dc2adQ,72,Briyani rice,2024-08-16,,,,,,,,,,67c84ce5-90db-446a-a7e8-cdb5d54051f6,,,,,,,,,,,,,,,,,,,
03b8c1L,44,Chicken wings,2024-01-11,,,,,,,,,,b75ffab8-d747-4b75-9566-550586cae459,,,,,,,,,,,,,,,,,,,
28944eY,79,PastrySmoothie,2024-11-02,,,,,,,,,,e14b90ab-94a0-47c8-81dc-9b251321e377,,,,,,,,,,,,,,,,,,,
